"country","district","segment","lid","official_value","official_price"
"新北市","林口區","南勢埔段頭湖小段","01540004","8000","1600"
"新北市","林口區","南勢埔段頭湖小段","01540005","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01540006","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01540007","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01540008","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01540009","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01540010","8000","1600"
"新北市","林口區","南勢埔段頭湖小段","01540011","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01540012","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01540013","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01540014","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01540015","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560001","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560003","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560004","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560005","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560006","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560009","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560016","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560017","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560018","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560019","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560020","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01560021","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570001","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570003","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01570004","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01570005","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570016","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570017","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570018","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570019","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570020","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570021","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570022","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570023","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570024","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570025","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570028","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01570029","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01580000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01580001","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01590000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01590001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01600000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01600001","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01600002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01610000","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01610001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01610002","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01610003","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01610004","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01610005","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01610006","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01610007","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01620000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01620001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01620002","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01630000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01630001","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01640000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01640001","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01640002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01640003","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01640004","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01640005","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01650000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01650001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01660000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01660001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01660002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01660003","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01660004","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01660005","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01660006","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01660007","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01660008","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01670000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01670001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01680000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01690000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01700000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01710000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01710001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01710002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01720000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01720001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01720002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01730000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01730001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01740000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01740001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01750000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01750001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01750002","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01760000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01760001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01760002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01760003","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01760004","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01760005","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01760006","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01770000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01770001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01780000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01780001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01790000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01790001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01790002","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01790003","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01800000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01810001","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01810002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01810003","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01810004","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01810005","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01810006","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01810007","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01810009","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01820000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01820001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01820002","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01830000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01830001","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01830002","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01830003","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01830004","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01830005","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01830006","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01830007","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01830008","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01830009","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01830011","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01840000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01840001","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01840002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01840003","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01840004","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01850000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01860000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01860001","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01870000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01870001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01870002","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01870003","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01870004","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01870005","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01870006","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01870007","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01870008","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01880000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01880001","2700","540"
"新北市","林口區","南勢埔段頭湖小段","01880002","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01880003","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01890000","14200","2800"
"新北市","林口區","南勢埔段頭湖小段","01890001","2700","540"
